EXAMIN_DE,EXAMIN_AREA_NM,EXAMIN_AREA_CD,EXAMIN_MRKT_NM,PRDLST_CD,PRDLST_DETAIL_NM,EXAMIN_MRKT_CD,DISTB_STEP,PRDLST_DETAIL_CD,GRAD_CD,PRDLST_NM,DISTB_STEP_SE,EXAMIN_AMT,BFRT_EXAMIN_AMT,STNDRD,GRAD,MONTH
2022-02-04,경남창원,3804,C-유통,246,대파,2,소비자가격,0,1,파,7,3040,3040,1KG,상(1등급),2022-02
2022-02-04,제주,3900,동문시장,246,대파,1,소비자가격,0,1,파,7,2500,2500,1KG,상(1등급),2022-02
2022-02-04,제주,3904,C-유통,246,대파,1,소비자가격,0,1,파,7,3040,3040,1KG,상(1등급),2022-02
2022-02-04,서울서부,1102,서울가락동도매시장,246,대파,11,도매가격,0,2,파,6,1220,1400,1KG,중(2등급),2022-02
2022-02-04,부산,2100,부산엄궁농수산도매,246,대파,42,도매가격,0,2,파,6,1500,1500,1KG,중(2등급),2022-02
2022-02-04,대구,2200,대구북부도매시장,246,대파,21,도매가격,0,2,파,6,1200,1500,1KG,중(2등급),2022-02
2022-02-04,대전,2501,대전오정농수산물도매,246,대파,13,도매가격,0,2,파,6,1750,1750,1KG,중(2등급),2022-02
2022-02-04,서울서부,1102,경동시장,246,대파,12,소비자가격,0,2,파,7,2000,2000,1KG,중(2등급),2022-02
2022-02-04,서울서부,1102,복조리시장,246,대파,13,소비자가격,0,2,파,7,2000,2000,1KG,중(2등급),2022-02
2022-02-04,부산,2100,부전시장,246,대파,22,소비자가격,0,2,파,7,2000,2000,1KG,중(2등급),2022-02
2022-02-04,대구,2200,칠성시장,246,대파,24,소비자가격,0,2,파,7,2000,2000,1KG,중(2등급),2022-02
2022-02-04,인천,2300,현대시장,246,대파,36,소비자가격,0,2,파,7,2330,2330,1KG,중(2등급),2022-02
2022-02-04,광주,2401,양동시장,246,대파,21,소비자가격,0,2,파,7,2000,2000,1KG,중(2등급),2022-02
2022-02-04,대전,2501,역전시장,246,대파,12,소비자가격,0,2,파,7,1750,1830,1KG,중(2등급),2022-02
2022-02-04,울산,2600,신정시장,246,대파,1,소비자가격,0,2,파,7,2100,2100,1KG,중(2등급),2022-02
2022-02-04,경기수원,3100,수원지동시장,246,대파,1,소비자가격,0,2,파,7,2000,2000,1KG,중(2등급),2022-02
2022-02-04,강원춘천,3200,춘천중앙시장,246,대파,1,소비자가격,0,2,파,7,2000,2000,1KG,중(2등급),2022-02
2022-02-04,강원강릉,3214,중앙시장,246,대파,1,소비자가격,0,2,파,7,2500,2500,1KG,중(2등급),2022-02
2022-02-04,충북청주,3300,육거리시장,246,대파,1,소비자가격,0,2,파,7,2000,2000,1KG,중(2등급),2022-02
2022-02-04,서울서부,1102,경동시장,256,일반,12,소비자가격,0,1,파프리카,7,2160,2000,200G,상(1등급),2022-02
2022-02-04,서울서부,1102,복조리시장,256,일반,13,소비자가격,0,1,파프리카,7,2100,2100,200G,상(1등급),2022-02
2022-02-04,서울,1104,E-유통,256,일반,1,소비자가격,0,1,파프리카,7,1990,1990,200G,상(1등급),2022-02
2022-02-04,서울,1104,A-유통,256,일반,2,소비자가격,0,1,파프리카,7,2490,2490,200G,상(1등급),2022-02
2022-02-04,서울,1104,C-유통,256,일반,3,소비자가격,0,1,파프리카,7,1660,1660,200G,상(1등급),2022-02
2022-02-04,서울,1104,B-유통,256,일반,6,소비자가격,0,1,파프리카,7,1990,1990,200G,상(1등급),2022-02
2022-02-04,서울,1104,F-유통,256,일반,8,소비자가격,0,1,파프리카,7,1990,1990,200G,상(1등급),2022-02
2022-02-04,부산,2100,부전시장,256,일반,22,소비자가격,0,1,파프리카,7,1700,1700,200G,상(1등급),2022-02
2022-02-04,부산,2104,A-유통,256,일반,1,소비자가격,0,1,파프리카,7,2490,2490,200G,상(1등급),2022-02
2022-02-04,부산,2104,D-유통,256,일반,2,소비자가격,0,1,파프리카,7,1990,1990,200G,상(1등급),2022-02
2022-02-04,대구,2200,칠성시장,256,일반,24,소비자가격,0,1,파프리카,7,2000,2000,200G,상(1등급),2022-02
2022-02-04,대구,2204,C-유통,256,일반,1,소비자가격,0,1,파프리카,7,2190,2190,200G,상(1등급),2022-02
2022-02-04,대구,2204,A-유통,256,일반,3,소비자가격,0,1,파프리카,7,2490,2490,200G,상(1등급),2022-02
2022-02-04,인천,2300,현대시장,256,일반,36,소비자가격,0,1,파프리카,7,2330,2330,200G,상(1등급),2022-02
2022-02-04,인천,2304,E-유통,256,일반,1,소비자가격,0,1,파프리카,7,1990,1990,200G,상(1등급),2022-02
2022-02-04,광주,2401,양동시장,256,일반,21,소비자가격,0,1,파프리카,7,2000,2000,200G,상(1등급),2022-02
2022-02-04,광주,2404,A-유통,256,일반,1,소비자가격,0,1,파프리카,7,2490,2490,200G,상(1등급),2022-02
2022-02-04,광주,2404,C-유통,256,일반,3,소비자가격,0,1,파프리카,7,1660,1660,200G,상(1등급),2022-02
2022-02-04,대전,2501,역전시장,256,일반,12,소비자가격,0,1,파프리카,7,2000,2000,200G,상(1등급),2022-02
2022-02-04,대전,2504,C-유통,256,일반,1,소비자가격,0,1,파프리카,7,2190,2190,200G,상(1등급),2022-02
2022-02-04,대전,2504,E-유통,256,일반,2,소비자가격,0,1,파프리카,7,1990,1990,200G,상(1등급),2022-02
2022-02-04,울산,2600,신정시장,256,일반,1,소비자가격,0,1,파프리카,7,1830,1830,200G,상(1등급),2022-02
2022-02-04,울산,2604,A-유통,256,일반,1,소비자가격,0,1,파프리카,7,2490,2490,200G,상(1등급),2022-02
2022-02-04,세종,2701,C-유통,256,일반,1,소비자가격,0,1,파프리카,7,2190,2190,200G,상(1등급),2022-02
2022-02-04,경기수원,3100,수원지동시장,256,일반,1,소비자가격,0,1,파프리카,7,2260,2260,200G,상(1등급),2022-02
2022-02-04,경기,3104,B-유통,256,일반,2,소비자가격,0,1,파프리카,7,1990,1990,200G,상(1등급),2022-02
2022-02-04,경기의정부,3124,A-유통,256,일반,1,소비자가격,0,1,파프리카,7,2490,2490,200G,상(1등급),2022-02
2022-02-04,강원춘천,3200,춘천중앙시장,256,일반,1,소비자가격,0,1,파프리카,7,2160,2160,200G,상(1등급),2022-02
2022-02-04,서울서부,1102,경동시장,231,월동,12,소비자가격,6,1,무,7,2000,2000,1개,상(1등급),2022-02
2022-02-04,서울서부,1102,복조리시장,231,월동,13,소비자가격,6,1,무,7,2000,2000,1개,상(1등급),2022-02
2022-02-04,서울,1104,E-유통,231,월동,1,소비자가격,6,1,무,7,1490,1490,1개,상(1등급),2022-02
2022-02-04,서울,1104,C-유통,231,월동,3,소비자가격,6,1,무,7,1580,990,1개,상(1등급),2022-02
2022-02-04,강원,3204,E-유통,256,일반,1,소비자가격,0,1,파프리카,7,1990,1990,200G,상(1등급),2022-02
2022-02-04,강원강릉,3214,중앙시장,256,일반,1,소비자가격,0,1,파프리카,7,2830,2830,200G,상(1등급),2022-02
2022-02-04,강원강릉,3214,A-유통,256,일반,11,소비자가격,0,1,파프리카,7,2490,2490,200G,상(1등급),2022-02
2022-02-04,충북청주,3300,육거리시장,256,일반,1,소비자가격,0,1,파프리카,7,2500,2500,200G,상(1등급),2022-02
2022-02-04,청주,3304,B-유통,256,일반,1,소비자가격,0,1,파프리카,7,2280,2280,200G,상(1등급),2022-02
2022-02-04,전북전주,3500,전주남부시장,256,일반,1,소비자가격,0,1,파프리카,7,2000,2000,200G,상(1등급),2022-02
2022-02-04,전주,3504,C-유통,256,일반,1,소비자가격,0,1,파프리카,7,2190,2190,200G,상(1등급),2022-02
2022-02-04,전남순천,3604,A-유통,256,일반,1,소비자가격,0,1,파프리카,7,2490,2490,200G,상(1등급),2022-02
2022-02-04,전남순천,3604,역전시장,256,일반,2,소비자가격,0,1,파프리카,7,2360,2200,200G,상(1등급),2022-02
2022-02-04,경북포항,3700,죽도시장,256,일반,1,소비자가격,0,1,파프리카,7,2000,1860,200G,상(1등급),2022-02
2022-02-04,경북포항,3704,E-유통,256,일반,1,소비자가격,0,1,파프리카,7,1990,1990,200G,상(1등급),2022-02
2022-02-04,경북안동,3724,C-유통,256,일반,1,소비자가격,0,1,파프리카,7,2190,2190,200G,상(1등급),2022-02
2022-02-04,경남창원,3800,창원상남시장,256,일반,1,소비자가격,0,1,파프리카,7,1900,1900,200G,상(1등급),2022-02
2022-02-04,경남창원,3804,C-유통,256,일반,2,소비자가격,0,1,파프리카,7,2190,2190,200G,상(1등급),2022-02
2022-02-04,제주,3900,동문시장,256,일반,1,소비자가격,0,1,파프리카,7,2260,2200,200G,상(1등급),2022-02
2022-02-04,제주,3904,C-유통,256,일반,1,소비자가격,0,1,파프리카,7,2190,2190,200G,상(1등급),2022-02
2022-02-04,서울서부,1102,경동시장,256,일반,12,소비자가격,0,2,파프리카,7,1800,1500,200G,중(2등급),2022-02
2022-02-04,서울서부,1102,복조리시장,256,일반,13,소비자가격,0,2,파프리카,7,1500,1500,200G,중(2등급),2022-02
2022-02-04,부산,2100,부전시장,256,일반,22,소비자가격,0,2,파프리카,7,1400,1400,200G,중(2등급),2022-02
2022-02-04,대구,2200,칠성시장,256,일반,24,소비자가격,0,2,파프리카,7,1500,1500,200G,중(2등급),2022-02
2022-02-04,인천,2300,현대시장,256,일반,36,소비자가격,0,2,파프리카,7,1830,1830,200G,중(2등급),2022-02
2022-02-04,광주,2401,양동시장,256,일반,21,소비자가격,0,2,파프리카,7,1500,1500,200G,중(2등급),2022-02
2022-02-04,대전,2501,역전시장,256,일반,12,소비자가격,0,2,파프리카,7,1500,1500,200G,중(2등급),2022-02
2022-02-04,서울서부,1102,경동시장,212,일반,12,소비자가격,0,1,양배추,7,3660,3660,1포기,상(1등급),2022-02
2022-02-04,서울서부,1102,복조리시장,212,일반,13,소비자가격,0,1,양배추,7,3330,3330,1포기,상(1등급),2022-02
2022-02-04,서울,1104,B-유통,231,월동,6,소비자가격,6,1,무,7,1580,1580,1개,상(1등급),2022-02
2022-02-04,서울,1104,F-유통,231,월동,8,소비자가격,6,1,무,7,1490,1490,1개,상(1등급),2022-02
2022-02-04,부산,2100,부전시장,231,월동,22,소비자가격,6,1,무,7,2000,2000,1개,상(1등급),2022-02
2022-02-04,부산,2104,D-유통,231,월동,2,소비자가격,6,1,무,7,1590,1590,1개,상(1등급),2022-02
2022-02-04,대구,2200,칠성시장,231,월동,24,소비자가격,6,1,무,7,2000,2000,1개,상(1등급),2022-02
2022-02-04,대구,2204,C-유통,231,월동,1,소비자가격,6,1,무,7,1580,1580,1개,상(1등급),2022-02
2022-02-04,울산,2600,신정시장,256,일반,1,소비자가격,0,2,파프리카,7,1330,1330,200G,중(2등급),2022-02
2022-02-04,경기수원,3100,수원지동시장,256,일반,1,소비자가격,0,2,파프리카,7,1990,1990,200G,중(2등급),2022-02
2022-02-04,충북청주,3300,육거리시장,256,일반,1,소비자가격,0,2,파프리카,7,1500,1500,200G,중(2등급),2022-02
2022-02-04,전북전주,3500,전주남부시장,256,일반,1,소비자가격,0,2,파프리카,7,1500,1500,200G,중(2등급),2022-02
2022-02-04,전남순천,3604,역전시장,256,일반,2,소비자가격,0,2,파프리카,7,1830,1700,200G,중(2등급),2022-02
2022-02-04,경남창원,3800,창원상남시장,256,일반,1,소비자가격,0,2,파프리카,7,1500,1500,200G,중(2등급),2022-02
2022-02-05,서울서부,1102,서울가락동도매시장,246,대파,11,도매가격,0,1,파,6,1520,0,1KG,상(1등급),2022-02
2022-02-05,부산,2100,부산엄궁농수산도매,246,대파,42,도매가격,0,1,파,6,1800,0,1KG,상(1등급),2022-02
2022-02-05,대구,2200,대구북부도매시장,246,대파,21,도매가격,0,1,파,6,1600,0,1KG,상(1등급),2022-02
2022-02-05,대전,2501,대전오정농수산물도매,246,대파,13,도매가격,0,1,파,6,2000,0,1KG,상(1등급),2022-02
2022-02-05,서울서부,1102,경동시장,246,대파,12,소비자가격,0,1,파,7,2500,0,1KG,상(1등급),2022-02
2022-02-05,서울서부,1102,복조리시장,246,대파,13,소비자가격,0,1,파,7,2500,0,1KG,상(1등급),2022-02
2022-02-05,서울,1104,E-유통,246,대파,1,소비자가격,0,1,파,7,3110,0,1KG,상(1등급),2022-02
2022-02-05,서울,1104,A-유통,246,대파,2,소비자가격,0,1,파,7,2400,0,1KG,상(1등급),2022-02
2022-02-05,서울,1104,C-유통,246,대파,3,소비자가격,0,1,파,7,2580,0,1KG,상(1등급),2022-02
2022-02-05,서울,1104,B-유통,246,대파,6,소비자가격,0,1,파,7,1920,0,1KG,상(1등급),2022-02
2022-02-05,서울,1104,F-유통,246,대파,8,소비자가격,0,1,파,7,3110,0,1KG,상(1등급),2022-02
2022-02-05,부산,2100,부전시장,246,대파,22,소비자가격,0,1,파,7,2300,0,1KG,상(1등급),2022-02
2022-02-05,부산,2104,A-유통,246,대파,1,소비자가격,0,1,파,7,2340,0,1KG,상(1등급),2022-02
2022-02-05,부산,2104,D-유통,246,대파,2,소비자가격,0,1,파,7,3560,0,1KG,상(1등급),2022-02
2022-02-05,대구,2200,칠성시장,246,대파,24,소비자가격,0,1,파,7,2500,0,1KG,상(1등급),2022-02
2022-02-05,대구,2204,C-유통,246,대파,1,소비자가격,0,1,파,7,3040,0,1KG,상(1등급),2022-02
2022-02-05,대구,2204,A-유통,246,대파,3,소비자가격,0,1,파,7,2340,0,1KG,상(1등급),2022-02
2022-02-05,인천,2300,현대시장,246,대파,36,소비자가격,0,1,파,7,2830,0,1KG,상(1등급),2022-02
2022-02-05,인천,2304,E-유통,246,대파,1,소비자가격,0,1,파,7,3110,0,1KG,상(1등급),2022-02
2022-02-05,광주,2401,양동시장,246,대파,21,소비자가격,0,1,파,7,2500,0,1KG,상(1등급),2022-02
2022-02-05,광주,2404,A-유통,246,대파,1,소비자가격,0,1,파,7,2340,0,1KG,상(1등급),2022-02
2022-02-05,광주,2404,C-유통,246,대파,3,소비자가격,0,1,파,7,2560,0,1KG,상(1등급),2022-02
2022-02-05,대전,2501,역전시장,246,대파,12,소비자가격,0,1,파,7,2250,0,1KG,상(1등급),2022-02
2022-02-05,대전,2504,C-유통,246,대파,1,소비자가격,0,1,파,7,3040,0,1KG,상(1등급),2022-02
2022-02-05,대전,2504,E-유통,246,대파,2,소비자가격,0,1,파,7,3110,0,1KG,상(1등급),2022-02
2022-02-05,울산,2600,신정시장,246,대파,1,소비자가격,0,1,파,7,2600,0,1KG,상(1등급),2022-02
2022-02-05,울산,2604,A-유통,246,대파,1,소비자가격,0,1,파,7,2340,0,1KG,상(1등급),2022-02
2022-02-05,세종,2701,C-유통,246,대파,1,소비자가격,0,1,파,7,2580,0,1KG,상(1등급),2022-02
2022-02-05,경기수원,3100,수원지동시장,246,대파,1,소비자가격,0,1,파,7,2500,0,1KG,상(1등급),2022-02
2022-02-05,경기,3104,B-유통,246,대파,2,소비자가격,0,1,파,7,1380,0,1KG,상(1등급),2022-02
2022-02-05,경기의정부,3124,A-유통,246,대파,1,소비자가격,0,1,파,7,2430,0,1KG,상(1등급),2022-02
2022-02-05,강원춘천,3200,춘천중앙시장,246,대파,1,소비자가격,0,1,파,7,2500,0,1KG,상(1등급),2022-02
2022-02-05,강원,3204,E-유통,246,대파,1,소비자가격,0,1,파,7,3110,0,1KG,상(1등급),2022-02
2022-02-05,강원강릉,3214,중앙시장,246,대파,1,소비자가격,0,1,파,7,3000,0,1KG,상(1등급),2022-02
2022-02-05,강원강릉,3214,A-유통,246,대파,11,소비자가격,0,1,파,7,2490,0,1KG,상(1등급),2022-02
2022-02-05,충북청주,3300,육거리시장,246,대파,1,소비자가격,0,1,파,7,2830,0,1KG,상(1등급),2022-02
2022-02-05,청주,3304,B-유통,246,대파,1,소비자가격,0,1,파,7,1480,0,1KG,상(1등급),2022-02
2022-02-05,전북전주,3500,전주남부시장,246,대파,1,소비자가격,0,1,파,7,2180,0,1KG,상(1등급),2022-02
2022-02-05,전주,3504,C-유통,246,대파,1,소비자가격,0,1,파,7,2580,0,1KG,상(1등급),2022-02
2022-02-05,전남순천,3604,A-유통,246,대파,1,소비자가격,0,1,파,7,2340,0,1KG,상(1등급),2022-02
2022-02-05,전남순천,3604,역전시장,246,대파,2,소비자가격,0,1,파,7,2330,0,1KG,상(1등급),2022-02
2022-02-05,경북포항,3700,죽도시장,246,대파,1,소비자가격,0,1,파,7,2060,0,1KG,상(1등급),2022-02
2022-02-05,경북포항,3704,E-유통,246,대파,1,소비자가격,0,1,파,7,3110,0,1KG,상(1등급),2022-02
2022-02-05,경북안동,3724,C-유통,246,대파,1,소비자가격,0,1,파,7,3040,0,1KG,상(1등급),2022-02
2022-02-05,경남창원,3800,창원상남시장,246,대파,1,소비자가격,0,1,파,7,2360,0,1KG,상(1등급),2022-02
2022-02-05,경남창원,3804,C-유통,246,대파,2,소비자가격,0,1,파,7,3040,0,1KG,상(1등급),2022-02
2022-02-05,제주,3900,동문시장,246,대파,1,소비자가격,0,1,파,7,2500,0,1KG,상(1등급),2022-02
2022-02-05,제주,3904,C-유통,246,대파,1,소비자가격,0,1,파,7,3040,0,1KG,상(1등급),2022-02
2022-02-05,서울서부,1102,서울가락동도매시장,246,대파,11,도매가격,0,2,파,6,1220,0,1KG,중(2등급),2022-02
2022-02-05,부산,2100,부산엄궁농수산도매,246,대파,42,도매가격,0,2,파,6,1500,0,1KG,중(2등급),2022-02
2022-02-05,대구,2200,대구북부도매시장,246,대파,21,도매가격,0,2,파,6,1200,0,1KG,중(2등급),2022-02
2022-02-05,대전,2501,대전오정농수산물도매,246,대파,13,도매가격,0,2,파,6,1750,0,1KG,중(2등급),2022-02
2022-02-05,서울서부,1102,경동시장,246,대파,12,소비자가격,0,2,파,7,2000,0,1KG,중(2등급),2022-02
2022-02-05,서울서부,1102,복조리시장,246,대파,13,소비자가격,0,2,파,7,2000,0,1KG,중(2등급),2022-02
2022-02-05,부산,2100,부전시장,246,대파,22,소비자가격,0,2,파,7,2000,0,1KG,중(2등급),2022-02
2022-02-05,대구,2200,칠성시장,246,대파,24,소비자가격,0,2,파,7,2000,0,1KG,중(2등급),2022-02
2022-02-05,인천,2300,현대시장,246,대파,36,소비자가격,0,2,파,7,2330,0,1KG,중(2등급),2022-02
2022-02-05,광주,2401,양동시장,246,대파,21,소비자가격,0,2,파,7,2000,0,1KG,중(2등급),2022-02
2022-02-05,대전,2501,역전시장,246,대파,12,소비자가격,0,2,파,7,1750,0,1KG,중(2등급),2022-02
2022-02-05,울산,2600,신정시장,246,대파,1,소비자가격,0,2,파,7,2100,0,1KG,중(2등급),2022-02
2022-02-05,경기수원,3100,수원지동시장,246,대파,1,소비자가격,0,2,파,7,2000,0,1KG,중(2등급),2022-02
2022-02-05,강원춘천,3200,춘천중앙시장,246,대파,1,소비자가격,0,2,파,7,2000,0,1KG,중(2등급),2022-02
2022-02-05,강원강릉,3214,중앙시장,246,대파,1,소비자가격,0,2,파,7,2500,0,1KG,중(2등급),2022-02
2022-02-05,충북청주,3300,육거리시장,246,대파,1,소비자가격,0,2,파,7,2000,0,1KG,중(2등급),2022-02
2022-02-05,서울서부,1102,경동시장,256,일반,12,소비자가격,0,1,파프리카,7,2160,0,200G,상(1등급),2022-02
2022-02-05,서울서부,1102,복조리시장,256,일반,13,소비자가격,0,1,파프리카,7,2100,0,200G,상(1등급),2022-02
2022-02-05,서울,1104,E-유통,256,일반,1,소비자가격,0,1,파프리카,7,1990,0,200G,상(1등급),2022-02
2022-02-05,서울,1104,A-유통,256,일반,2,소비자가격,0,1,파프리카,7,2490,0,200G,상(1등급),2022-02
2022-02-05,서울,1104,C-유통,256,일반,3,소비자가격,0,1,파프리카,7,1660,0,200G,상(1등급),2022-02
2022-02-05,서울,1104,B-유통,256,일반,6,소비자가격,0,1,파프리카,7,1990,0,200G,상(1등급),2022-02
2022-02-05,서울,1104,F-유통,256,일반,8,소비자가격,0,1,파프리카,7,1990,0,200G,상(1등급),2022-02
2022-02-05,부산,2100,부전시장,256,일반,22,소비자가격,0,1,파프리카,7,1700,0,200G,상(1등급),2022-02
2022-02-05,부산,2104,A-유통,256,일반,1,소비자가격,0,1,파프리카,7,2490,0,200G,상(1등급),2022-02
2022-02-05,부산,2104,D-유통,256,일반,2,소비자가격,0,1,파프리카,7,1990,0,200G,상(1등급),2022-02
2022-02-05,대구,2200,칠성시장,256,일반,24,소비자가격,0,1,파프리카,7,2000,0,200G,상(1등급),2022-02
2022-02-05,대구,2204,C-유통,256,일반,1,소비자가격,0,1,파프리카,7,2190,0,200G,상(1등급),2022-02
